case_id,activity,timestamp,lifecycle
case-10675,Confirmation_of_receipt,2011-12-23T14:36:26.442+01:00,complete
case-10675,T06_Determine_necessity_of_stop_advice,2011-12-23T14:38:23.853+01:00,complete
case-10675,T10_Determine_necessity_to_stop_indication,2011-12-23T14:39:08.074+01:00,complete
case-10814,Confirmation_of_receipt,2011-12-28T14:19:04.153+01:00,complete
case-10814,T02_Check_confirmation_of_receipt,2011-12-28T14:20:33.399+01:00,complete
case-10814,T04_Determine_confirmation_of_receipt,2011-12-28T14:21:05.710+01:00,complete
case-10814,T06_Determine_necessity_of_stop_advice,2011-12-28T14:39:32.658+01:00,complete
case-10814,T10_Determine_necessity_to_stop_indication,2011-12-28T14:45:48.231+01:00,complete
case-10814,T05_Print_and_send_confirmation_of_receipt,2011-12-30T10:01:44.557+01:00,complete
case-11006,Confirmation_of_receipt,2011-12-28T15:36:23.336+01:00,complete
case-11006,T02_Check_confirmation_of_receipt,2011-12-28T15:36:51.757+01:00,complete
case-11006,T04_Determine_confirmation_of_receipt,2011-12-28T15:37:17.275+01:00,complete
case-11006,T05_Print_and_send_confirmation_of_receipt,2011-12-28T15:38:14.575+01:00,complete
case-11006,T06_Determine_necessity_of_stop_advice,2011-12-28T15:39:34.441+01:00,complete
case-11006,T10_Determine_necessity_to_stop_indication,2011-12-28T15:44:34.115+01:00,complete
case-10946,Confirmation_of_receipt,2012-01-03T10:04:36.517+01:00,complete
case-10946,T02_Check_confirmation_of_receipt,2012-01-03T10:05:52.122+01:00,complete
case-10946,T04_Determine_confirmation_of_receipt,2012-01-03T10:06:40.471+01:00,complete
case-10946,T05_Print_and_send_confirmation_of_receipt,2012-01-03T10:07:09.781+01:00,complete
case-10946,T06_Determine_necessity_of_stop_advice,2012-01-03T10:09:42.388+01:00,complete
case-10946,T10_Determine_necessity_to_stop_indication,2012-01-03T10:10:27.621+01:00,complete
case-10838,Confirmation_of_receipt,2012-01-03T12:51:49.190+01:00,complete
case-10838,T02_Check_confirmation_of_receipt,2012-01-03T12:52:18.360+01:00,complete
case-10838,T04_Determine_confirmation_of_receipt,2012-01-03T12:53:19.645+01:00,complete
case-10838,T05_Print_and_send_confirmation_of_receipt,2012-01-03T12:53:44.316+01:00,complete
case-10838,T06_Determine_necessity_of_stop_advice,2012-01-04T08:57:57.196+01:00,complete
case-10838,T10_Determine_necessity_to_stop_indication,2012-01-04T08:58:41.444+01:00,complete
case-11007,Confirmation_of_receipt,2012-01-03T16:02:18.024+01:00,complete
case-11007,T02_Check_confirmation_of_receipt,2012-01-05T08:40:10.511+01:00,complete
case-11007,T04_Determine_confirmation_of_receipt,2012-01-05T08:45:59.214+01:00,complete
case-11007,T05_Print_and_send_confirmation_of_receipt,2012-01-05T09:49:38.861+01:00,complete
case-11007,T06_Determine_necessity_of_stop_advice,2012-01-05T09:51:36.497+01:00,complete
case-11007,T10_Determine_necessity_to_stop_indication,2012-01-05T09:52:53.749+01:00,complete
case-10857,Confirmation_of_receipt,2012-01-04T19:36:09.258+01:00,complete
case-10857,T06_Determine_necessity_of_stop_advice,2012-01-04T19:37:33.931+01:00,complete
case-10857,T10_Determine_necessity_to_stop_indication,2012-01-04T19:53:52.494+01:00,complete
case-10857,T16_Report_reasons_to_hold_request,2012-01-04T19:54:44.634+01:00,complete
case-10857,T17_Check_report_Y_to_stop_indication,2012-01-04T19:55:41.647+01:00,complete
case-10857,T19_Determine_report_Y_to_stop_indication,2012-01-04T19:56:18.050+01:00,complete
case-10857,T20_Print_report_Y_to_stop_indication,2012-01-04T19:56:54.192+01:00,complete
case-10857,T02_Check_confirmation_of_receipt,2012-01-05T08:19:19.141+01:00,complete
case-10857,T04_Determine_confirmation_of_receipt,2012-01-05T12:47:06.479+01:00,complete
case-10857,T05_Print_and_send_confirmation_of_receipt,2012-01-05T12:47:44.454+01:00,complete
case-10951,Confirmation_of_receipt,2012-01-05T10:24:58.463+01:00,complete
case-10951,T06_Determine_necessity_of_stop_advice,2012-01-05T10:32:39.507+01:00,complete
case-10951,T02_Check_confirmation_of_receipt,2012-01-05T10:33:36.161+01:00,complete
case-10951,T04_Determine_confirmation_of_receipt,2012-01-05T10:34:29.305+01:00,complete
case-10951,T05_Print_and_send_confirmation_of_receipt,2012-01-05T10:36:25.145+01:00,complete
case-10951,T10_Determine_necessity_to_stop_indication,2012-01-05T10:36:53.293+01:00,complete
case-11048,Confirmation_of_receipt,2012-01-05T14:00:46.902+01:00,complete
case-11048,T02_Check_confirmation_of_receipt,2012-01-05T14:01:29.103+01:00,complete
case-11048,T04_Determine_confirmation_of_receipt,2012-01-05T14:05:58.518+01:00,complete
case-11048,T05_Print_and_send_confirmation_of_receipt,2012-01-05T14:06:28.934+01:00,complete
case-11048,T06_Determine_necessity_of_stop_advice,2012-01-05T14:07:46.415+01:00,complete
case-11048,T10_Determine_necessity_to_stop_indication,2012-01-05T14:09:51.300+01:00,complete
case-11129,Confirmation_of_receipt,2012-01-06T14:20:51.185+01:00,complete
case-11129,T02_Check_confirmation_of_receipt,2012-01-06T14:23:09.346+01:00,complete
case-11129,T04_Determine_confirmation_of_receipt,2012-01-06T14:25:09.701+01:00,complete
case-11129,T05_Print_and_send_confirmation_of_receipt,2012-01-06T14:25:43.079+01:00,complete
case-11129,T06_Determine_necessity_of_stop_advice,2012-01-06T14:52:05.571+01:00,complete
case-11129,T10_Determine_necessity_to_stop_indication,2012-01-06T14:53:11.253+01:00,complete
case-10853,Confirmation_of_receipt,2012-01-06T16:54:34.620+01:00,complete
case-10853,T02_Check_confirmation_of_receipt,2012-01-06T16:55:03.629+01:00,complete
case-10853,T04_Determine_confirmation_of_receipt,2012-01-06T16:55:29.771+01:00,complete
case-10853,T05_Print_and_send_confirmation_of_receipt,2012-01-06T16:55:55.212+01:00,complete
case-10853,T06_Determine_necessity_of_stop_advice,2012-01-09T09:03:39.027+01:00,complete
case-10853,T10_Determine_necessity_to_stop_indication,2012-01-09T09:04:19.401+01:00,complete
case-10854,Confirmation_of_receipt,2012-01-06T16:57:48.131+01:00,complete
case-10854,T02_Check_confirmation_of_receipt,2012-01-06T16:58:14.608+01:00,complete
case-10854,T04_Determine_confirmation_of_receipt,2012-01-06T16:58:37.766+01:00,complete
case-10854,T05_Print_and_send_confirmation_of_receipt,2012-01-06T16:59:02.444+01:00,complete
case-10854,T06_Determine_necessity_of_stop_advice,2012-01-09T09:10:58.906+01:00,complete
case-10854,T10_Determine_necessity_to_stop_indication,2012-01-09T09:11:58.715+01:00,complete
case-10855,Confirmation_of_receipt,2012-01-06T17:01:10.603+01:00,complete
case-10855,T02_Check_confirmation_of_receipt,2012-01-06T17:01:38.601+01:00,complete
case-10855,T04_Determine_confirmation_of_receipt,2012-01-06T17:02:16.472+01:00,complete
case-10855,T05_Print_and_send_confirmation_of_receipt,2012-01-06T17:02:44.551+01:00,complete
case-10855,T06_Determine_necessity_of_stop_advice,2012-01-09T09:13:55.440+01:00,complete
case-10855,T10_Determine_necessity_to_stop_indication,2012-01-09T09:14:25.478+01:00,complete
case-10856,Confirmation_of_receipt,2012-01-06T17:06:05.709+01:00,complete
case-10856,T02_Check_confirmation_of_receipt,2012-01-06T17:06:35.887+01:00,complete
case-10856,T04_Determine_confirmation_of_receipt,2012-01-06T17:07:13.824+01:00,complete
case-10856,T05_Print_and_send_confirmation_of_receipt,2012-01-06T17:07:34.752+01:00,complete
case-10856,T06_Determine_necessity_of_stop_advice,2012-01-09T09:57:11.425+01:00,complete
case-10856,T10_Determine_necessity_to_stop_indication,2012-01-09T09:57:58.055+01:00,complete
case-10858,Confirmation_of_receipt,2012-01-06T17:09:08.572+01:00,complete
case-10858,T02_Check_confirmation_of_receipt,2012-01-06T17:09:34.549+01:00,complete
case-10858,T04_Determine_confirmation_of_receipt,2012-01-06T17:10:02.415+01:00,complete
case-10858,T05_Print_and_send_confirmation_of_receipt,2012-01-06T17:10:25.423+01:00,complete
case-10858,T06_Determine_necessity_of_stop_advice,2012-01-09T09:59:39.010+01:00,complete
case-10858,T10_Determine_necessity_to_stop_indication,2012-01-09T10:00:18.393+01:00,complete
case-10863,Confirmation_of_receipt,2012-01-06T17:12:33.877+01:00,complete
case-10863,T02_Check_confirmation_of_receipt,2012-01-06T17:13:03.650+01:00,complete
case-10863,T04_Determine_confirmation_of_receipt,2012-01-06T17:13:26.748+01:00,complete
case-10863,T05_Print_and_send_confirmation_of_receipt,2012-01-06T17:13:47.123+01:00,complete
case-10863,T06_Determine_necessity_of_stop_advice,2012-01-09T10:01:58.448+01:00,complete
case-10863,T10_Determine_necessity_to_stop_indication,2012-01-09T10:02:31.647+01:00,complete
case-10861,Confirmation_of_receipt,2012-01-06T17:15:03.958+01:00,complete
case-10861,T02_Check_confirmation_of_receipt,2012-01-06T17:15:31.581+01:00,complete
case-10861,T04_Determine_confirmation_of_receipt,2012-01-06T17:15:58.425+01:00,complete
case-10861,T05_Print_and_send_confirmation_of_receipt,2012-01-06T17:16:21.170+01:00,complete
case-10861,T06_Determine_necessity_of_stop_advice,2012-01-09T10:13:58.004+01:00,complete
case-10861,T10_Determine_necessity_to_stop_indication,2012-01-09T10:14:27.715+01:00,complete
case-10483,Confirmation_of_receipt,2012-01-09T11:31:41.636+01:00,complete
case-10483,T02_Check_confirmation_of_receipt,2012-01-09T11:32:15.732+01:00,complete
case-10483,T04_Determine_confirmation_of_receipt,2012-01-09T11:32:51.848+01:00,complete
case-10483,T05_Print_and_send_confirmation_of_receipt,2012-01-09T11:33:18.309+01:00,complete
case-10484,Confirmation_of_receipt,2012-01-09T12:11:30.587+01:00,complete
case-10484,T02_Check_confirmation_of_receipt,2012-01-09T12:12:07.726+01:00,complete
case-10484,T04_Determine_confirmation_of_receipt,2012-01-09T12:12:57.161+01:00,complete
case-10484,T05_Print_and_send_confirmation_of_receipt,2012-01-09T12:13:51.633+01:00,complete
case-10709,Confirmation_of_receipt,2012-01-10T13:14:31.452+01:00,complete
case-10709,T02_Check_confirmation_of_receipt,2012-01-10T13:15:26.688+01:00,complete
case-10709,T06_Determine_necessity_of_stop_advice,2012-01-10T13:47:41.697+01:00,complete
case-10709,T10_Determine_necessity_to_stop_indication,2012-01-10T14:09:25.832+01:00,complete
case-10709,T04_Determine_confirmation_of_receipt,2012-01-10T14:11:40.999+01:00,complete
case-10709,T05_Print_and_send_confirmation_of_receipt,2012-01-10T14:12:14.059+01:00,complete
case-10971,Confirmation_of_receipt,2012-01-10T13:16:23.523+01:00,complete
case-10971,T02_Check_confirmation_of_receipt,2012-01-10T13:19:00.861+01:00,complete
case-10971,T04_Determine_confirmation_of_receipt,2012-01-10T13:21:13.637+01:00,complete
case-10971,T06_Determine_necessity_of_stop_advice,2012-01-10T13:21:56.885+01:00,complete
case-10971,T05_Print_and_send_confirmation_of_receipt,2012-01-10T13:23:49.193+01:00,complete
case-10971,T10_Determine_necessity_to_stop_indication,2012-01-10T13:26:48.822+01:00,complete
case-11214,Confirmation_of_receipt,2012-01-10T14:41:29.553+01:00,complete
case-11214,T02_Check_confirmation_of_receipt,2012-01-10T14:42:09.187+01:00,complete
case-11214,T04_Determine_confirmation_of_receipt,2012-01-10T14:42:36.740+01:00,complete
case-11214,T05_Print_and_send_confirmation_of_receipt,2012-01-10T14:43:18.047+01:00,complete
case-11214,T06_Determine_necessity_of_stop_advice,2012-01-10T14:48:12.062+01:00,complete
case-11214,T10_Determine_necessity_to_stop_indication,2012-01-10T14:48:58.604+01:00,complete
case-10890,Confirmation_of_receipt,2012-01-10T15:22:52.336+01:00,complete
case-10890,T02_Check_confirmation_of_receipt,2012-01-10T15:23:38.942+01:00,complete
case-10890,T04_Determine_confirmation_of_receipt,2012-01-10T15:24:44.401+01:00,complete
case-10890,T05_Print_and_send_confirmation_of_receipt,2012-01-10T15:25:19.302+01:00,complete
case-10890,T06_Determine_necessity_of_stop_advice,2012-01-10T15:54:53.704+01:00,complete
case-10890,T10_Determine_necessity_to_stop_indication,2012-01-10T15:55:30.283+01:00,complete
case-10551,Confirmation_of_receipt,2012-01-11T12:00:05.791+01:00,complete
case-10551,T06_Determine_necessity_of_stop_advice,2012-01-11T12:00:53.694+01:00,complete
case-10551,T10_Determine_necessity_to_stop_indication,2012-01-11T12:01:55.141+01:00,complete
case-10551,T02_Check_confirmation_of_receipt,2012-01-11T12:02:51.856+01:00,complete
case-10551,T04_Determine_confirmation_of_receipt,2012-01-11T12:04:31.551+01:00,complete
case-10551,T05_Print_and_send_confirmation_of_receipt,2012-01-11T12:05:14.491+01:00,complete
case-11375,Confirmation_of_receipt,2012-01-11T12:11:08.204+01:00,complete
case-11375,T02_Check_confirmation_of_receipt,2012-01-11T12:12:22.011+01:00,complete
case-11375,T04_Determine_confirmation_of_receipt,2012-01-11T12:13:05.661+01:00,complete
case-11375,T06_Determine_necessity_of_stop_advice,2012-01-11T12:14:22.771+01:00,complete
case-11375,T10_Determine_necessity_to_stop_indication,2012-01-11T12:16:09.310+01:00,complete
case-11375,T16_Report_reasons_to_hold_request,2012-01-13T07:40:31.256+01:00,complete
case-11375,T17_Check_report_Y_to_stop_indication,2012-01-13T07:41:08.656+01:00,complete
case-11375,T19_Determine_report_Y_to_stop_indication,2012-01-13T07:41:41.200+01:00,complete
case-11375,T20_Print_report_Y_to_stop_indication,2012-01-13T07:42:16.811+01:00,complete
case-11375,T05_Print_and_send_confirmation_of_receipt,2012-01-13T08:08:42.768+01:00,complete
case-11059,Confirmation_of_receipt,2012-01-11T12:55:56.776+01:00,complete
case-11059,T02_Check_confirmation_of_receipt,2012-01-11T12:56:33.884+01:00,complete
case-11059,T04_Determine_confirmation_of_receipt,2012-01-11T12:57:02.860+01:00,complete
case-11059,T05_Print_and_send_confirmation_of_receipt,2012-01-11T12:57:29.891+01:00,complete
case-11059,T06_Determine_necessity_of_stop_advice,2012-01-17T14:44:06.677+01:00,complete
case-11059,T10_Determine_necessity_to_stop_indication,2012-01-17T14:44:48.567+01:00,complete
case-11063,Confirmation_of_receipt,2012-01-11T16:17:53.202+01:00,complete
case-11063,T02_Check_confirmation_of_receipt,2012-01-11T16:18:28.394+01:00,complete
case-11063,T04_Determine_confirmation_of_receipt,2012-01-11T16:19:13.590+01:00,complete
case-11063,T05_Print_and_send_confirmation_of_receipt,2012-01-11T16:19:43.202+01:00,complete
case-11063,T06_Determine_necessity_of_stop_advice,2012-01-11T16:20:14.985+01:00,complete
case-11063,T10_Determine_necessity_to_stop_indication,2012-01-11T16:20:54.744+01:00,complete
case-11399,Confirmation_of_receipt,2012-01-12T11:11:27.976+01:00,complete
case-11399,T06_Determine_necessity_of_stop_advice,2012-01-12T11:18:08.932+01:00,complete
case-11399,T02_Check_confirmation_of_receipt,2012-01-12T11:18:48.350+01:00,complete
case-11399,T04_Determine_confirmation_of_receipt,2012-01-12T11:19:40.782+01:00,complete
case-11399,T05_Print_and_send_confirmation_of_receipt,2012-01-12T11:20:20.992+01:00,complete
case-11399,T10_Determine_necessity_to_stop_indication,2012-01-12T11:21:00.074+01:00,complete
case-11399,T16_Report_reasons_to_hold_request,2012-01-12T11:25:33.823+01:00,complete
case-11399,T17_Check_report_Y_to_stop_indication,2012-01-12T11:26:15.750+01:00,complete
case-11399,T19_Determine_report_Y_to_stop_indication,2012-01-12T11:26:54.747+01:00,complete
case-11399,T20_Print_report_Y_to_stop_indication,2012-01-12T11:27:40.453+01:00,complete
case-9542,Confirmation_of_receipt,2012-01-12T11:30:24.529+01:00,complete
case-9542,T02_Check_confirmation_of_receipt,2012-01-12T11:31:14.791+01:00,complete
case-9542,T04_Determine_confirmation_of_receipt,2012-01-12T11:31:48.940+01:00,complete
case-9542,T05_Print_and_send_confirmation_of_receipt,2012-01-12T11:32:43.621+01:00,complete
case-9542,T06_Determine_necessity_of_stop_advice,2012-01-12T11:33:21.699+01:00,complete
case-9542,T10_Determine_necessity_to_stop_indication,2012-01-12T11:34:28.299+01:00,complete
case-11268,Confirmation_of_receipt,2012-01-12T14:25:56.505+01:00,complete
case-11268,T02_Check_confirmation_of_receipt,2012-01-12T14:30:49.989+01:00,complete
case-11268,T04_Determine_confirmation_of_receipt,2012-01-12T14:31:29.075+01:00,complete
case-11268,T06_Determine_necessity_of_stop_advice,2012-01-12T14:34:39.302+01:00,complete
case-11268,T10_Determine_necessity_to_stop_indication,2012-01-12T14:35:16.754+01:00,complete
case-11268,T05_Print_and_send_confirmation_of_receipt,2012-01-20T13:49:57.510+01:00,complete
case-11275,Confirmation_of_receipt,2012-01-12T14:36:54.782+01:00,complete
case-11275,T02_Check_confirmation_of_receipt,2012-01-12T14:37:39.465+01:00,complete
case-11275,T04_Determine_confirmation_of_receipt,2012-01-12T14:38:52.849+01:00,complete
case-11275,T05_Print_and_send_confirmation_of_receipt,2012-01-12T14:40:39.515+01:00,complete
case-11275,T06_Determine_necessity_of_stop_advice,2012-01-12T14:41:22.579+01:00,complete
case-11275,T10_Determine_necessity_to_stop_indication,2012-01-12T14:42:05.233+01:00,complete
case-10788,Confirmation_of_receipt,2012-01-12T15:13:12.379+01:00,complete
case-10788,T02_Check_confirmation_of_receipt,2012-01-12T15:13:56.588+01:00,complete
case-10788,T04_Determine_confirmation_of_receipt,2012-01-12T15:14:33.885+01:00,complete
case-10788,T05_Print_and_send_confirmation_of_receipt,2012-01-12T15:16:01.964+01:00,complete
case-10788,T06_Determine_necessity_of_stop_advice,2012-01-12T15:17:05.134+01:00,complete
case-10788,T10_Determine_necessity_to_stop_indication,2012-01-12T15:18:11.016+01:00,complete
case-10810,Confirmation_of_receipt,2012-01-12T15:56:12.766+01:00,complete
case-10810,T02_Check_confirmation_of_receipt,2012-01-12T16:07:45.635+01:00,complete
case-10810,T04_Determine_confirmation_of_receipt,2012-01-12T16:08:24.037+01:00,complete
case-10810,T05_Print_and_send_confirmation_of_receipt,2012-01-12T16:09:31.229+01:00,complete
case-10810,T06_Determine_necessity_of_stop_advice,2012-01-12T16:10:05.481+01:00,complete
case-10810,T10_Determine_necessity_to_stop_indication,2012-01-12T16:11:11.427+01:00,complete
case-11096,Confirmation_of_receipt,2012-01-13T15:43:24.396+01:00,complete
case-11096,T02_Check_confirmation_of_receipt,2012-01-13T15:44:18.052+01:00,complete
case-11096,T04_Determine_confirmation_of_receipt,2012-01-13T15:45:05.357+01:00,complete
